# Default units:: atomic units
# 
# Uncomment following number if using Angsrtroms units
# ==================================================
#   2.92631010
# 
# If using Angstroms units, comment out the following number
# ==================================================
  5.53000000
# 
# The following three lines define the unit cell box
# ==================================================
        2.00000000000      0.00000000000      0.00000000000
        0.00000000000      2.00000000000      0.00000000000
        0.00000000000      0.00000000000      2.00000000000
# 
# Number of atoms in unit cell:        16
# Atom type: Cu Number of Atoms:        8
# Atom type: Zn Number of Atoms:        8
# 
# The following lines are the position data of the atoms
# ======================================================
   Cu        0.00000000000      1.00000000000      1.00000000000
   Cu        0.00000000000      1.00000000000      0.00000000000
   Cu        1.50000000000      0.50000000000      0.50000000000
   Cu        0.50000000000      1.50000000000      1.50000000000
   Cu        1.50000000000      0.50000000000      1.50000000000
   Cu        1.00000000000      0.00000000000      1.00000000000
   Cu        0.00000000000      0.00000000000      0.00000000000
   Cu        0.00000000000      0.00000000000      1.00000000000
   Zn        1.00000000000      1.00000000000      0.00000000000
   Zn        0.50000000000      1.50000000000      0.50000000000
   Zn        1.00000000000      0.00000000000      0.00000000000
   Zn        0.50000000000      0.50000000000      1.50000000000
   Zn        1.50000000000      1.50000000000      1.50000000000
   Zn        1.00000000000      1.00000000000      1.00000000000
   Zn        1.50000000000      1.50000000000      0.50000000000
   Zn        0.50000000000      0.50000000000      0.50000000000
